4.620184898376464844e-01
4.927507340908050537e-01
5.512203574180603027e-01
5.969618558883666992e-01
4.270273745059967041e-01
5.257743597030639648e-01
5.082695484161376953e-01
4.957812130451202393e-01
4.500003755092620850e-01
5.694348812103271484e-01
4.798154234886169434e-01
5.016244649887084961e-01
5.677418708801269531e-01
5.533146262168884277e-01
4.944985508918762207e-01
4.916169643402099609e-01
4.591007828712463379e-01
4.781834483146667480e-01
4.831387102603912354e-01
5.219838619232177734e-01
5.098553299903869629e-01
4.974327385425567627e-01
5.126814246177673340e-01
5.289552211761474609e-01
4.689041972160339355e-01
4.729520678520202637e-01
5.017866492271423340e-01
4.922168850898742676e-01
4.676907956600189209e-01
5.584980249404907227e-01
4.639148116111755371e-01
4.965817332267761230e-01
4.996853768825531006e-01
4.191026091575622559e-01
5.254374742507934570e-01
5.247811079025268555e-01
5.318964719772338867e-01
4.668143987655639648e-01
5.029870271682739258e-01
4.399475157260894775e-01
5.433346033096313477e-01
5.258380174636840820e-01
4.423324167728424072e-01
4.787143766880035400e-01
5.287049412727355957e-01
5.075726509094238281e-01
4.667909741401672363e-01
5.245425701141357422e-01
4.456214010715484619e-01
5.275828242301940918e-01
