ID;D;M;A;S;X;Y
290227091;16;1;2018;36103;1929;6
290227091;16;1;2018;36103;1920;0
60097643;16;1;2018;36103;1919;0
171379149;16;1;2018;36103;1854;65
171379149;16;1;2018;36103;1526;339
652255807;16;1;2018;36103;1344;406
652255807;16;1;2018;36103;1345;406
903081300;16;1;2018;36103;1343;407
903081300;16;1;2018;36104;1072;578
903081300;16;1;2018;36104;874;709
903081300;16;1;2018;36104;751;781
903081300;16;1;2018;36104;614;899
903081300;16;1;2018;36104;551;988
903081300;16;1;2018;36104;533;1004
903081300;16;1;2018;36104;504;1020
903081300;16;1;2018;36104;469;1038
903081300;16;1;2018;36104;438;1053
903081300;16;1;2018;36104;423;1060
815797810;16;1;2018;36104;422;1062
871438563;16;1;2018;36105;422;1062
373089551;16;1;2018;36105;420;1059
373089551;16;1;2018;36105;238;350
373089551;16;1;2018;36105;179;40
373089551;16;1;2018;36105;178;32
606442689;16;1;2018;36105;338;93
606442689;16;1;2018;36105;1097;261
606442689;16;1;2018;36106;2027;-26
55754896;16;1;2018;36106;1919;0
55754896;16;1;2018;36106;1919;0
55754896;16;1;2018;36106;1899;9
55754896;16;1;2018;36106;1518;269
55754896;16;1;2018;36106;1480;379
787457047;16;1;2018;36106;1482;393
787457047;16;1;2018;36106;1484;396
787457047;16;1;2018;36106;1575;799
787457047;16;1;2018;36106;1637;968
787457047;16;1;2018;36106;1655;1009
787457047;16;1;2018;36107;1685;1061
271635680;16;1;2018;36107;1686;1062
358840886;16;1;2018;36107;1686;1063
950999050;16;1;2018;36107;1685;1063
950999050;16;1;2018;36108;1710;1041
950999050;16;1;2018;36108;1731;1014
103672646;16;1;2018;36110;1731;1011
800508371;16;1;2018;36110;1731;1011
800508371;16;1;2018;36111;1319;713
800508371;16;1;2018;36111;1255;640
800508371;16;1;2018;36111;1130;534
800508371;16;1;2018;36111;1048;479
800508371;16;1;2018;36111;1013;481
800508371;16;1;2018;36112;991;505
800508371;16;1;2018;36112;984;515
800508371;16;1;2018;36112;980;520
483095433;16;1;2018;36112;783;416
179931160;16;1;2018;36112;783;416
127592380;16;1;2018;36112;979;520
127592380;16;1;2018;36114;977;455
127592380;16;1;2018;36114;970;407
127592380;16;1;2018;36114;960;365
127592380;16;1;2018;36114;953;334
127592380;16;1;2018;36114;951;325
116645687;16;1;2018;36114;761;259
813481412;16;1;2018;36115;761;259
813481412;16;1;2018;36116;684;625
813481412;16;1;2018;36116;637;723
813481412;16;1;2018;36116;543;830
813481412;16;1;2018;36116;434;906
813481412;16;1;2018;36116;411;923
589955909;16;1;2018;36117;433;940
589955909;16;1;2018;36117;439;959
589955909;16;1;2018;36117;412;996
589955909;16;1;2018;36117;263;1019
589955909;16;1;2018;36117;225;1044
589955909;16;1;2018;36117;211;1064
589955909;16;1;2018;36117;210;1065
589955909;16;1;2018;36117;264;1069
589955909;16;1;2018;36117;339;1066
589955909;16;1;2018;36118;341;1063
701159132;16;1;2018;36118;357;1034
701159132;16;1;2018;36118;382;1002
701159132;16;1;2018;36118;375;1007
631347997;16;1;2018;36118;373;1008
363050150;16;1;2018;36119;371;1009
363050150;16;1;2018;36120;523;947
363050150;16;1;2018;36120;539;938
363050150;16;1;2018;36120;677;884
363050150;16;1;2018;36120;791;821
363050150;16;1;2018;36120;789;813
122052292;16;1;2018;36160;798;808
122052292;16;1;2018;36160;819;758
122052292;16;1;2018;36160;827;741
122052292;16;1;2018;36160;854;650
122052292;16;1;2018;36160;864;607
122052292;16;1;2018;36160;889;562
122052292;16;1;2018;36160;976;534
122052292;16;1;2018;36160;1221;734
122052292;16;1;2018;36160;1543;879
122052292;16;1;2018;36161;1637;915
122052292;16;1;2018;36161;1753;962
122052292;16;1;2018;36161;1720;1031
122052292;16;1;2018;36161;1697;1047
122052292;16;1;2018;36161;1688;1051
342837865;16;1;2018;36161;1686;1051
342837865;16;1;2018;36162;1707;1034
342837865;16;1;2018;36162;1714;1026
342837865;16;1;2018;36162;1716;1023
419096378;16;1;2018;36164;1716;1022
419096378;16;1;2018;36164;1280;693
419096378;16;1;2018;36164;1276;634
419096378;16;1;2018;36164;1271;547
419096378;16;1;2018;36164;1137;495
419096378;16;1;2018;36165;1043;487
419096378;16;1;2018;36165;1715;905
419096378;16;1;2018;36165;1713;933
419096378;16;1;2018;36165;1708;1007
419096378;16;1;2018;36165;1744;1022
139930122;16;1;2018;36165;1745;1022
139930122;16;1;2018;36166;1734;1015
139930122;16;1;2018;36166;1732;1013
125759741;16;1;2018;36166;1731;1012
268605700;16;1;2018;36166;1731;1012
268605700;16;1;2018;36166;1731;1012
268605700;16;1;2018;36167;1135;623
268605700;16;1;2018;36167;1041;516
268605700;16;1;2018;36167;1027;462
268605700;16;1;2018;36167;1085;385
268605700;16;1;2018;36167;1102;378
38476251;16;1;2018;36167;885;298
38476251;16;1;2018;36167;1106;372
735311976;16;1;2018;36167;885;298
735311976;16;1;2018;36168;987;481
735311976;16;1;2018;36168;980;513
79946623;16;1;2018;36168;784;412
613162061;16;1;2018;36168;784;412
613162061;16;1;2018;36171;971;537
613162061;16;1;2018;36171;968;555
613162061;16;1;2018;36171;966;556
613162061;16;1;2018;36171;969;571
483367426;16;1;2018;36172;775;459
431028646;16;1;2018;36172;775;459
54751265;16;1;2018;36172;970;574
54751265;16;1;2018;36172;1026;597
54751265;16;1;2018;36173;1030;599
54751265;16;1;2018;36173;1048;608
5714458;16;1;2018;36173;841;489
5714458;16;1;2018;36173;1051;611
702550182;16;1;2018;36173;841;489
702550182;16;1;2018;36173;1051;611
702550182;16;1;2018;36173;1046;609
702550182;16;1;2018;36174;491;1040
702550182;16;1;2018;36174;487;1043
702550182;16;1;2018;36174;466;1056
559625940;16;1;2018;36174;465;1056
169256461;16;1;2018;36175;501;1027
169256461;16;1;2018;36175;544;957
169256461;16;1;2018;36175;536;906
169256461;16;1;2018;36175;556;885
169256461;16;1;2018;36175;602;866
169256461;16;1;2018;36175;605;864
29634191;16;1;2018;36176;626;863
924956628;16;1;2018;36176;633;864
15463809;16;1;2018;36176;634;864
102669015;16;1;2018;36177;563;917
102669015;16;1;2018;36177;551;925
102669015;16;1;2018;36177;514;942
342626099;16;1;2018;36177;512;944
342626099;16;1;2018;36177;513;944
71026279;16;1;2018;36178;487;1047
71026279;16;1;2018;36178;486;1051
71026279;16;1;2018;36178;481;1059
71026279;16;1;2018;36178;479;1060
917311909;16;1;2018;36178;478;1060
917311909;16;1;2018;36179;558;882
917311909;16;1;2018;36179;557;851
917311909;16;1;2018;36179;551;845
917311909;16;1;2018;36179;505;1025
631541707;16;1;2018;36179;700;915
631541707;16;1;2018;36179;703;908
631541707;16;1;2018;36179;493;979
631541707;16;1;2018;36180;470;1022
631541707;16;1;2018;36180;469;1031
582504899;16;1;2018;36180;469;1032
28515134;16;1;2018;36180;468;1052
261868272;16;1;2018;36180;467;1055
349073478;16;1;2018;36180;467;1055
349073478;16;1;2018;36181;462;1024
349073478;16;1;2018;36181;461;1014
833252108;16;1;2018;36181;461;1013
330482066;16;1;2018;36185;460;1012
330482066;16;1;2018;36185;717;614
330482066;16;1;2018;36186;750;570
330482066;16;1;2018;36186;803;529
330482066;16;1;2018;36186;977;435
330482066;16;1;2018;36186;1028;376
330482066;16;1;2018;36186;1068;329
762321916;16;1;2018;36186;1058;343
905167875;16;1;2018;36186;846;275
905167875;16;1;2018;36186;1063;336
905167875;16;1;2018;36186;1084;249
905167875;16;1;2018;36187;1085;219
887695521;16;1;2018;36187;1045;267
887695521;16;1;2018;36187;1035;284
887695521;16;1;2018;36187;1014;321
887695521;16;1;2018;36187;985;385
887695521;16;1;2018;36187;971;448
887695521;16;1;2018;36187;1169;634
887695521;16;1;2018;36188;1404;724
887695521;16;1;2018;36188;1523;701
887695521;16;1;2018;36188;1491;547
887695521;16;1;2018;36188;1202;346
887695521;16;1;2018;36188;1056;338
887695521;16;1;2018;36188;822;417
887695521;16;1;2018;36188;735;542
887695521;16;1;2018;36188;691;656
887695521;16;1;2018;36188;605;745
887695521;16;1;2018;36188;465;747
887695521;16;1;2018;36189;368;640
887695521;16;1;2018;36189;488;607
887695521;16;1;2018;36189;762;792
887695521;16;1;2018;36189;973;871
887695521;16;1;2018;36189;1213;881
887695521;16;1;2018;36189;1324;827
887695521;16;1;2018;36189;1326;826
238855830;16;1;2018;36190;1307;822
308588681;16;1;2018;36191;1191;665
308588681;16;1;2018;36191;1096;575
308588681;16;1;2018;36191;1075;555
308588681;16;1;2018;36191;1074;554
691391724;16;1;2018;36192;1447;767
691391724;16;1;2018;36192;1587;853
691391724;16;1;2018;36192;1662;934
691391724;16;1;2018;36192;1704;992
691391724;16;1;2018;36192;1692;1020
691391724;16;1;2018;36192;1681;1041
548467481;16;1;2018;36192;1675;1052
548467481;16;1;2018;36192;1675;1051
604108234;16;1;2018;36193;1716;1024
604108234;16;1;2018;36193;1740;998
589937853;16;1;2018;36193;1741;997
589937853;16;1;2018;36194;1739;1001
589937853;16;1;2018;36194;1736;1004
464485965;16;1;2018;36194;1736;1005
324941978;16;1;2018;36194;1736;1005
972662612;16;1;2018;36196;1736;1005
505878052;16;1;2018;36196;1736;1005
313995286;16;1;2018;36196;1736;1005
313995286;16;1;2018;36197;1663;1010
313995286;16;1;2018;36197;1233;958
313995286;16;1;2018;36197;1000;902
313995286;16;1;2018;36197;843;944
313995286;16;1;2018;36197;756;999
313995286;16;1;2018;36197;585;1028
313995286;16;1;2018;36197;549;1033
313995286;16;1;2018;36197;513;1049
313995286;16;1;2018;36197;481;1063
313995286;16;1;2018;36198;466;1068
512403715;16;1;2018;36198;464;1070
512403715;16;1;2018;36198;464;1070
460064934;16;1;2018;36199;499;1004
460064934;16;1;2018;36199;569;949
460064934;16;1;2018;36199;606;910
460064934;16;1;2018;36199;614;894
484062951;16;1;2018;36199;613;887
484062951;16;1;2018;36199;616;869
877734403;16;1;2018;36199;620;865
877734403;16;1;2018;36199;619;865
964939609;16;1;2018;36200;651;907
898430447;16;1;2018;36200;652;909
898430447;16;1;2018;36201;652;909
41276408;16;1;2018;36201;496;1027
41276408;16;1;2018;36201;472;1055
41276408;16;1;2018;36201;454;1070
222290766;16;1;2018;36201;453;1071
222290766;16;1;2018;36201;453;1071
222290766;16;1;2018;36202;450;1062
222290766;16;1;2018;36202;439;1037
222290766;16;1;2018;36202;436;1024
222290766;16;1;2018;36202;433;1010
152479631;16;1;2018;36202;433;1009
316099918;16;1;2018;36203;785;674
316099918;16;1;2018;36203;814;526
316099918;16;1;2018;36203;826;486
316099918;16;1;2018;36203;860;400
316099918;16;1;2018;36203;877;365
316099918;16;1;2018;36203;884;346
316099918;16;1;2018;36203;886;342
120836895;16;1;2018;36203;709;273
120836895;16;1;2018;36203;851;331
120836895;16;1;2018;36203;704;308
120836895;16;1;2018;36204;676;292
120836895;16;1;2018;36204;674;291
120836895;16;1;2018;36204;682;284
120836895;16;1;2018;36204;831;306
120836895;16;1;2018;36204;846;313
120836895;16;1;2018;36204;862;317
120836895;16;1;2018;36204;890;329
695522705;16;1;2018;36204;715;265
695522705;16;1;2018;36204;899;331
695522705;16;1;2018;36204;965;321
695522705;16;1;2018;36205;1009;296
695522705;16;1;2018;36205;1012;292
395660404;16;1;2018;36205;1007;295
395660404;16;1;2018;36205;968;353
395660404;16;1;2018;36205;960;383
183003310;16;1;2018;36205;961;394
183003310;16;1;2018;36205;973;397
576674762;16;1;2018;36205;779;318
273510489;16;1;2018;36206;779;318
273510489;16;1;2018;36207;1017;391
273510489;16;1;2018;36207;1029;395
273510489;16;1;2018;36207;1030;396
632237232;16;1;2018;36207;825;318
632237232;16;1;2018;36208;1016;459
632237232;16;1;2018;36208;974;533
632237232;16;1;2018;36208;949;568
632237232;16;1;2018;36208;940;582
632237232;16;1;2018;36208;938;585
632237232;16;1;2018;36208;936;586
743440455;16;1;2018;36209;955;580
743440455;16;1;2018;36209;983;578
743440455;16;1;2018;36209;1026;580
743440455;16;1;2018;36210;1074;579
743440455;16;1;2018;36210;1104;551
743440455;16;1;2018;36210;1114;527
743440455;16;1;2018;36210;1121;499
743440455;16;1;2018;36210;1146;509
913586404;16;1;2018;36210;1149;517
913586404;16;1;2018;36211;1130;512
878641694;16;1;2018;36211;1075;536
878641694;16;1;2018;36211;1067;541
272313148;16;1;2018;36211;1069;535
272313148;16;1;2018;36212;1070;471
272313148;16;1;2018;36212;1064;457
272313148;16;1;2018;36212;1053;435
272313148;16;1;2018;36212;1075;439
272313148;16;1;2018;36212;1081;443
272313148;16;1;2018;36212;1058;435
881865384;16;1;2018;36213;1057;439
881865384;16;1;2018;36213;1063;456
881865384;16;1;2018;36213;1062;459
881865384;16;1;2018;36213;1054;464
881865384;16;1;2018;36213;1045;472
881865384;16;1;2018;36213;1043;476
118520497;16;1;2018;36214;1041;495
118520497;16;1;2018;36214;1039;503
118520497;16;1;2018;36214;1038;505
118520497;16;1;2018;36214;1037;507
118520497;16;1;2018;36214;1043;525
118520497;16;1;2018;36214;1047;535
118520497;16;1;2018;36214;1051;572
118520497;16;1;2018;36214;1052;586
334401280;16;1;2018;36214;843;471
334401280;16;1;2018;36214;1053;589
334401280;16;1;2018;36214;843;471
999672552;16;1;2018;36215;1061;633
999672552;16;1;2018;36215;1064;650
821881884;16;1;2018;36215;852;522
821881884;16;1;2018;36215;852;522
964727843;16;1;2018;36215;1065;654
964727843;16;1;2018;36216;852;523
964727843;16;1;2018;36216;984;685
964727843;16;1;2018;36216;897;747
964727843;16;1;2018;36216;1071;817
964727843;16;1;2018;36216;1404;889
964727843;16;1;2018;36216;1459;915
964727843;16;1;2018;36217;1468;952
964727843;16;1;2018;36217;1534;1005
964727843;16;1;2018;36217;1606;1039
964727843;16;1;2018;36217;1646;1053
964727843;16;1;2018;36217;1664;1054
469602520;16;1;2018;36217;1670;1054
169740220;16;1;2018;36218;1669;1053
169740220;16;1;2018;36218;1673;1043
169740220;16;1;2018;36218;1697;1026
169740220;16;1;2018;36218;1716;1016
169740220;16;1;2018;36218;1720;1013
849103590;16;1;2018;36218;1722;1013
187134291;16;1;2018;36218;1722;1013
155491554;16;1;2018;36220;1722;1013
298337514;16;1;2018;36220;1722;1013
660444513;16;1;2018;36220;1722;1013
998475212;16;1;2018;36221;1394;1022
998475212;16;1;2018;36221;578;958
998475212;16;1;2018;36221;538;963
998475212;16;1;2018;36221;507;986
998475212;16;1;2018;36221;489;1040
998475212;16;1;2018;36221;480;1060
931966050;16;1;2018;36221;479;1062
465181490;16;1;2018;36221;479;1061
465181490;16;1;2018;36222;478;1020
465181490;16;1;2018;36222;477;1014
451011108;16;1;2018;36222;477;1013
39867301;16;1;2018;36223;474;1044
39867301;16;1;2018;36223;470;1056
39867301;16;1;2018;36223;467;1061
39867301;16;1;2018;36223;520;1038
39867301;16;1;2018;36223;1062;1051
39867301;16;1;2018;36223;1544;1061
813039824;16;1;2018;36224;1670;1054
241577703;16;1;2018;36224;1673;1053
241577703;16;1;2018;36224;1673;1053
938413428;16;1;2018;36224;1722;1025
938413428;16;1;2018;36225;1727;1017
938413428;16;1;2018;36225;1730;1010
443366389;16;1;2018;36225;1730;1008
781397087;16;1;2018;36225;1731;1008
781397087;16;1;2018;36225;1714;1018
781397087;16;1;2018;36225;1694;1038
781397087;16;1;2018;36225;1683;1053
624380746;16;1;2018;36225;1678;1059
624380746;16;1;2018;36225;1678;1059
962411445;16;1;2018;36226;1677;1060
962411445;16;1;2018;36226;1599;1040
962411445;16;1;2018;36226;1388;938
962411445;16;1;2018;36226;1211;838
962411445;16;1;2018;36226;1156;795
962411445;16;1;2018;36226;1072;749
962411445;16;1;2018;36227;913;694
962411445;16;1;2018;36227;876;675
962411445;16;1;2018;36227;752;646
962411445;16;1;2018;36227;705;639
962411445;16;1;2018;36227;588;701
962411445;16;1;2018;36227;504;732
962411445;16;1;2018;36227;347;675
962411445;16;1;2018;36227;190;574
962411445;16;1;2018;36227;186;570
219762602;16;1;2018;36228;190;573
899125972;16;1;2018;36228;163;596
899125972;16;1;2018;36228;122;620
899125972;16;1;2018;36228;82;648
899125972;16;1;2018;36229;62;706
899125972;16;1;2018;36229;56;716
470509811;16;1;2018;36229;115;704
470509811;16;1;2018;36229;116;705
668996524;16;1;2018;36229;18;594
668996524;16;1;2018;36229;15;591
668996524;16;1;2018;36229;62;535
668996524;16;1;2018;36229;103;498
668996524;16;1;2018;36230;206;398
668996524;16;1;2018;36230;256;293
100836376;16;1;2018;36231;265;346
424696693;16;1;2018;36235;335;352
424696693;16;1;2018;36235;467;340
424696693;16;1;2018;36235;703;336
424696693;16;1;2018;36235;843;339
424696693;16;1;2018;36235;900;346
424696693;16;1;2018;36235;1011;609
424696693;16;1;2018;36235;1013;637
424696693;16;1;2018;36236;1014;642
424696693;16;1;2018;36236;1024;650
656930774;16;1;2018;36236;820;520
656930774;16;1;2018;36236;820;520
656930774;16;1;2018;36236;1026;650
440971707;16;1;2018;36236;821;520
440971707;16;1;2018;36237;1044;667
440971707;16;1;2018;36237;1325;870
440971707;16;1;2018;36237;1308;904
440971707;16;1;2018;36237;745;894
440971707;16;1;2018;36237;567;893
440971707;16;1;2018;36237;512;930
440971707;16;1;2018;36237;464;1025
440971707;16;1;2018;36237;441;1058
440971707;16;1;2018;36237;422;1067
1487137;16;1;2018;36238;410;1067
287179055;16;1;2018;36238;410;1066
287179055;16;1;2018;36244;422;866
287179055;16;1;2018;36244;443;377
287179055;16;1;2018;36244;448;314
287179055;16;1;2018;36244;775;263
287179055;16;1;2018;36244;1682;207
287179055;16;1;2018;36244;1687;204
287179055;16;1;2018;36245;1691;152
287179055;16;1;2018;36245;1708;43
287179055;16;1;2018;36245;1740;4
287179055;16;1;2018;36245;1817;0
919610250;16;1;2018;36245;1821;2
400486910;16;1;2018;36245;1820;2
400486910;16;1;2018;36246;1813;15
400486910;16;1;2018;36246;1768;409
400486910;16;1;2018;36246;1727;653
400486910;16;1;2018;36246;1683;810
400486910;16;1;2018;36246;1666;941
400486910;16;1;2018;36246;1667;1011
400486910;16;1;2018;36246;1668;1054
138793009;16;1;2018;36246;1668;1057
30813475;16;1;2018;36247;1669;1057
30813475;16;1;2018;36247;1691;1045
30813475;16;1;2018;36247;1723;1028
30813475;16;1;2018;36247;1730;1024
159489053;16;1;2018;36248;1730;1021
640365710;16;1;2018;36248;1730;1021
640365710;16;1;2018;36248;1342;935
640365710;16;1;2018;36248;1272;931
640365710;16;1;2018;36249;890;927
640365710;16;1;2018;36249;734;962
640365710;16;1;2018;36249;646;997
640365710;16;1;2018;36249;581;1032
640365710;16;1;2018;36249;496;1062
640365710;16;1;2018;36249;473;1069
640365710;16;1;2018;36249;467;1071
664363727;16;1;2018;36249;466;1071
110373962;16;1;2018;36250;466;1055
110373962;16;1;2018;36250;465;1034
40562827;16;1;2018;36250;465;1004
486573059;16;1;2018;36250;624;929
486573059;16;1;2018;36250;898;762
486573059;16;1;2018;36250;911;726
486573059;16;1;2018;36250;916;708
486573059;16;1;2018;36251;900;681
486573059;16;1;2018;36251;886;662
113597651;16;1;2018;36251;708;528
113597651;16;1;2018;36251;885;660
692280959;16;1;2018;36280;946;538
692280959;16;1;2018;36281;1323;761
692280959;16;1;2018;36281;1353;855
692280959;16;1;2018;36281;1514;973
692280959;16;1;2018;36281;1626;1027
692280959;16;1;2018;36281;1635;1033
692280959;16;1;2018;36281;1644;1039
692280959;16;1;2018;36281;1658;1045
692280959;16;1;2018;36281;1664;1048
643165868;16;1;2018;36281;1666;1048
252796389;16;1;2018;36282;1668;1049
182985254;16;1;2018;36282;1669;1049
182985254;16;1;2018;36283;1942;190
182985254;16;1;2018;36283;1884;-5
182985254;16;1;2018;36283;1871;-2
182985254;16;1;2018;36283;1819;0
346527257;16;1;2018;36283;1787;0
346527257;16;1;2018;36284;1785;2
346527257;16;1;2018;36284;1731;343
346527257;16;1;2018;36284;1721;612
346527257;16;1;2018;36284;1718;742
346527257;16;1;2018;36284;1716;819
346527257;16;1;2018;36284;1706;897
346527257;16;1;2018;36284;1681;982
346527257;16;1;2018;36284;1665;1039
346527257;16;1;2018;36285;1663;1059
346527257;16;1;2018;36285;1666;1061
11720248;16;1;2018;36285;1671;1062
11720248;16;1;2018;36285;1671;1062
67361001;16;1;2018;36285;1695;1043
67361001;16;1;2018;36285;1710;1029
67361001;16;1;2018;36285;1724;1020
67361001;16;1;2018;36285;1728;1017
408693672;16;1;2018;36285;1729;1017
941909111;16;1;2018;36285;1729;1017
941909111;16;1;2018;36286;1512;909
941909111;16;1;2018;36286;999;765
941909111;16;1;2018;36286;385;842
941909111;16;1;2018;36286;397;885
941909111;16;1;2018;36286;472;960
941909111;16;1;2018;36287;480;1030
941909111;16;1;2018;36287;469;1063
941909111;16;1;2018;36287;466;1075
53112335;16;1;2018;36287;465;1075
303937828;16;1;2018;36287;469;1068
303937828;16;1;2018;36287;477;1042
303937828;16;1;2018;36287;481;1022
303937828;16;1;2018;36287;482;1015
342106227;16;1;2018;36287;483;1015
951736746;16;1;2018;36288;483;1014
951736746;16;1;2018;36288;481;988
951736746;16;1;2018;36288;478;978
951736746;16;1;2018;36288;474;963
951736746;16;1;2018;36288;372;695
951736746;16;1;2018;36289;745;240
951736746;16;1;2018;36289;1443;404
951736746;16;1;2018;36289;1407;811
951736746;16;1;2018;36289;563;655
951736746;16;1;2018;36289;520;344
951736746;16;1;2018;36289;774;267
951736746;16;1;2018;36289;827;302
951736746;16;1;2018;36289;854;345
240652355;16;1;2018;36289;683;277
296293109;16;1;2018;36290;683;277
296293109;16;1;2018;36291;855;347
296293109;16;1;2018;36291;865;353
296293109;16;1;2018;36291;880;367
296293109;16;1;2018;36291;886;369
296293109;16;1;2018;36291;887;370
296293109;16;1;2018;36291;904;378
296293109;16;1;2018;36291;930;386
296293109;16;1;2018;36291;947;388
783695429;16;1;2018;36293;959;389
783695429;16;1;2018;36293;962;391
845861844;16;1;2018;36294;771;313
379077285;16;1;2018;36294;771;313
379077285;16;1;2018;36295;976;391
379077285;16;1;2018;36296;999;398
379077285;16;1;2018;36296;1032;394
280925386;16;1;2018;36296;826;315
280925386;16;1;2018;36296;827;315
228586606;16;1;2018;36297;1033;394
228586606;16;1;2018;36297;1032;420
228586606;16;1;2018;36297;1031;461
228586606;16;1;2018;36297;1030;506
228586606;16;1;2018;36297;1031;549
228586606;16;1;2018;36297;1032;568
228586606;16;1;2018;36297;1031;596
228586606;16;1;2018;36297;1030;604
698594855;16;1;2018;36298;823;487
698594855;16;1;2018;36298;823;487
698594855;16;1;2018;36298;1029;610
698594855;16;1;2018;36298;823;488
287451048;16;1;2018;36298;1029;611
287451048;16;1;2018;36298;1030;615
287451048;16;1;2018;36298;1031;617
879609213;16;1;2018;36299;1026;613
879609213;16;1;2018;36299;1019;606
879609213;16;1;2018;36299;1017;604
879609213;16;1;2018;36299;1016;603
