ID;D;M;A;S;X;Y
760910210;29;11;2017;57598;1060;312
760910210;29;11;2017;57598;1191;590
760910210;29;11;2017;57599;1025;771
760910210;29;11;2017;57599;1029;763
760910210;29;11;2017;57599;1127;768
760910210;29;11;2017;57599;1347;687
760910210;29;11;2017;57599;1348;691
760910210;29;11;2017;57599;1341;705
760910210;29;11;2017;57599;1328;718
760910210;29;11;2017;57599;1322;720
760910210;29;11;2017;57599;1310;729
862364081;29;11;2017;57600;1311;730
862364081;29;11;2017;57600;1315;732
862364081;29;11;2017;57600;1317;730
771856902;29;11;2017;57600;1317;728
36852778;29;11;2017;57601;1317;727
36852778;29;11;2017;57601;1319;727
36852778;29;11;2017;57601;1320;725
36852778;29;11;2017;57601;1307;714
36852778;29;11;2017;57601;1290;666
36852778;29;11;2017;57601;1205;385
36852778;29;11;2017;57601;1166;331
36852778;29;11;2017;57601;1152;335
800197665;29;11;2017;57601;1146;337
800197665;29;11;2017;57602;1226;336
800197665;29;11;2017;57602;1276;327
458864994;29;11;2017;57602;1297;326
458864994;29;11;2017;57602;1348;206
458864994;29;11;2017;57602;1339;257
458864994;29;11;2017;57602;1355;310
458864994;29;11;2017;57602;1365;366
458864994;29;11;2017;57602;1288;423
458864994;29;11;2017;57603;1191;569
458864994;29;11;2017;57603;1107;715
458864994;29;11;2017;57603;968;694
458864994;29;11;2017;57603;949;707
458864994;29;11;2017;57603;942;710
44497498;29;11;2017;57603;920;707
44497498;29;11;2017;57603;902;705
44497498;29;11;2017;57604;851;709
44497498;29;11;2017;57604;850;707
44497498;29;11;2017;57604;852;705
668298399;29;11;2017;57604;853;705
668298399;29;11;2017;57604;867;704
668298399;29;11;2017;57604;884;703
201592122;29;11;2017;57606;899;702
941017276;29;11;2017;57609;912;700
941017276;29;11;2017;57609;909;697
941017276;29;11;2017;57609;911;694
941017276;29;11;2017;57609;1046;655
941017276;29;11;2017;57609;1069;596
941017276;29;11;2017;57610;1077;597
941017276;29;11;2017;57610;1055;661
941017276;29;11;2017;57610;1082;685
941017276;29;11;2017;57610;1088;688
941017276;29;11;2017;57610;1095;685
941017276;29;11;2017;57610;1114;687
934491614;29;11;2017;57610;1378;718
934491614;29;11;2017;57610;1365;708
934491614;29;11;2017;57611;1364;699
934491614;29;11;2017;57611;1355;706
934491614;29;11;2017;57611;1320;727
645497723;29;11;2017;57611;1309;706
645497723;29;11;2017;57611;1300;699
304165051;29;11;2017;57611;1299;699
304165051;29;11;2017;57612;1299;700
141742105;29;11;2017;57617;1299;701
442880030;29;11;2017;57624;1299;701
182226902;29;11;2017;57626;1299;701
963044143;29;11;2017;57628;1299;701
963044143;29;11;2017;57628;1303;702
50327635;29;11;2017;57629;1304;702
764635714;29;11;2017;57630;1313;698
674128536;29;11;2017;57630;1312;697
437473425;29;11;2017;57631;1312;697
615264093;29;11;2017;57631;1312;697
615264093;29;11;2017;57632;1129;699
615264093;29;11;2017;57632;835;705
615264093;29;11;2017;57632;739;704
615264093;29;11;2017;57632;708;702
521454941;29;11;2017;57632;705;700
521454941;29;11;2017;57632;674;693
521454941;29;11;2017;57632;673;692
430947762;29;11;2017;57633;676;696
430947762;29;11;2017;57633;680;699
786450816;29;11;2017;57633;682;698
786450816;29;11;2017;57633;603;623
786450816;29;11;2017;57633;598;584
786450816;29;11;2017;57633;599;583
786450816;29;11;2017;57633;610;529
786450816;29;11;2017;57633;655;396
786450816;29;11;2017;57633;652;394
786450816;29;11;2017;57634;726;435
786450816;29;11;2017;57634;794;478
786450816;29;11;2017;57634;796;473
786450816;29;11;2017;57634;792;436
786450816;29;11;2017;57634;813;509
786450816;29;11;2017;57634;820;513
675247593;29;11;2017;57634;822;522
605514742;29;11;2017;57636;852;530
605514742;29;11;2017;57636;1068;526
605514742;29;11;2017;57636;1075;528
651327860;29;11;2017;57637;1078;527
613159461;29;11;2017;57641;1087;530
279549792;29;11;2017;57642;1088;531
279549792;29;11;2017;57648;1332;111
279549792;29;11;2017;57649;1095;134
279549792;29;11;2017;57649;1077;147
279549792;29;11;2017;57649;1050;-9
448631883;29;11;2017;57649;1057;15
448631883;29;11;2017;57649;1094;97
75734759;29;11;2017;57649;1068;35
75734759;29;11;2017;57650;1056;7
75734759;29;11;2017;57650;1022;11
75734759;29;11;2017;57650;1115;139
75734759;29;11;2017;57650;1205;203
75734759;29;11;2017;57650;1212;215
393069413;29;11;2017;57650;1070;205
393069413;29;11;2017;57650;752;243
393069413;29;11;2017;57650;721;247
393069413;29;11;2017;57651;711;466
605726508;29;11;2017;57651;708;476
605726508;29;11;2017;57651;536;496
605726508;29;11;2017;57651;86;645
605726508;29;11;2017;57651;201;647
605726508;29;11;2017;57651;315;615
605726508;29;11;2017;57651;324;597
316732616;29;11;2017;57652;596;605
316732616;29;11;2017;57652;622;623
316732616;29;11;2017;57652;558;615
316732616;29;11;2017;57652;557;614
776913230;29;11;2017;57652;556;614
776913230;29;11;2017;57652;560;615
776913230;29;11;2017;57652;530;610
776913230;29;11;2017;57652;499;595
776913230;29;11;2017;57653;489;571
776913230;29;11;2017;57653;488;564
10344654;29;11;2017;57654;592;466
10344654;29;11;2017;57654;572;511
38685417;29;11;2017;57654;569;514
341849690;29;11;2017;57655;557;515
341849690;29;11;2017;57655;482;588
341849690;29;11;2017;57655;465;609
718127071;29;11;2017;57655;451;624
718127071;29;11;2017;57655;464;631
571979139;29;11;2017;57656;466;632
571979139;29;11;2017;57656;460;629
122666934;29;11;2017;57656;461;644
122666934;29;11;2017;57656;462;726
446605535;29;11;2017;59428;1734;-110
446605535;29;11;2017;59428;890;262
446605535;29;11;2017;59428;316;379
446605535;29;11;2017;59428;1286;394
446605535;29;11;2017;59429;349;474
446605535;29;11;2017;59429;376;435
758714032;29;11;2017;59429;362;429
758714032;29;11;2017;59429;507;501
758714032;29;11;2017;59429;529;507
758714032;29;11;2017;59429;554;525
758714032;29;11;2017;59429;552;527
166555868;29;11;2017;59429;547;525
382514935;29;11;2017;59430;553;531
382514935;29;11;2017;59430;546;536
382514935;29;11;2017;59430;547;534
382514935;29;11;2017;59430;548;540
382514935;29;11;2017;59430;590;542
309480111;29;11;2017;59430;591;541
361818891;29;11;2017;59431;590;536
361818891;29;11;2017;59431;577;549
361818891;29;11;2017;59431;595;517
361818891;29;11;2017;59431;658;510
361818891;29;11;2017;59431;660;513
626814765;29;11;2017;59431;662;518
626814765;29;11;2017;59431;789;443
626814765;29;11;2017;59432;861;355
982317819;29;11;2017;59432;887;298
982317819;29;11;2017;59432;970;350
982317819;29;11;2017;59432;1057;383
982317819;29;11;2017;59432;1026;411
982317819;29;11;2017;59432;872;570
982317819;29;11;2017;59432;903;566
982317819;29;11;2017;59432;1016;549
982317819;29;11;2017;59432;1048;472
982317819;29;11;2017;59433;1095;423
982317819;29;11;2017;59433;1104;427
982317819;29;11;2017;59433;1106;438
982317819;29;11;2017;59433;1086;456
174278871;29;11;2017;59433;1091;456
334597185;29;11;2017;59448;1039;439
334597185;29;11;2017;59448;932;510
334597185;29;11;2017;59448;869;469
334597185;29;11;2017;59448;810;422
334597185;29;11;2017;59448;768;432
334597185;29;11;2017;59448;629;436
334597185;29;11;2017;59449;645;406
334597185;29;11;2017;59449;642;421
334597185;29;11;2017;59449;629;431
372977349;29;11;2017;59449;626;431
372977349;29;11;2017;59449;630;438
372977349;29;11;2017;59449;740;422
372977349;29;11;2017;59449;768;382
888798717;29;11;2017;59450;770;383
888798717;29;11;2017;59450;746;385
888798717;29;11;2017;59450;623;405
888798717;29;11;2017;59450;811;421
888798717;29;11;2017;59450;1029;493
888798717;29;11;2017;59450;1027;522
888798717;29;11;2017;59450;1164;490
888798717;29;11;2017;59450;1179;483
888798717;29;11;2017;59450;1153;492
888798717;29;11;2017;59451;1189;482
366451687;29;11;2017;59451;1186;480
366451687;29;11;2017;59451;1186;481
491903575;29;11;2017;59451;1185;480
42591370;29;11;2017;59452;1182;478
42591370;29;11;2017;59452;1183;470
558412737;29;11;2017;59452;1175;440
610751518;29;11;2017;59453;1171;443
610751518;29;11;2017;59453;1175;462
610751518;29;11;2017;59453;1194;539
610751518;29;11;2017;59453;1196;547
610751518;29;11;2017;59453;1188;540
698035007;29;11;2017;59454;1188;536
698035007;29;11;2017;59454;1185;536
698035007;29;11;2017;59454;1106;514
698035007;29;11;2017;59454;1075;509
301061582;29;11;2017;59454;337;224
301061582;29;11;2017;59454;-5;-1
301061582;29;11;2017;59455;-1;17
301061582;29;11;2017;59455;8;47
262893184;29;11;2017;59455;11;48
478852251;29;11;2017;59455;13;48
834355304;29;11;2017;59456;35;64
834355304;29;11;2017;59456;36;65
312008275;29;11;2017;59457;37;78
312008275;29;11;2017;59457;54;280
312008275;29;11;2017;59457;73;303
312008275;29;11;2017;59457;64;260
312008275;29;11;2017;59457;56;244
632644902;29;11;2017;59457;55;243
632644902;29;11;2017;59457;53;245
434158190;29;11;2017;59457;53;246
629342929;29;11;2017;59457;63;250
629342929;29;11;2017;59458;70;253
629342929;29;11;2017;59458;206;251
629342929;29;11;2017;59458;424;343
629342929;29;11;2017;59458;384;355
629342929;29;11;2017;59458;404;302
629342929;29;11;2017;59458;543;272
629342929;29;11;2017;59458;616;309
629342929;29;11;2017;59458;618;310
803831625;29;11;2017;59459;635;302
378595720;29;11;2017;59459;578;330
378595720;29;11;2017;59459;565;342
16488721;29;11;2017;59459;585;311
16488721;29;11;2017;59459;596;286
340427322;29;11;2017;59459;595;285
340427322;29;11;2017;59459;496;365
340427322;29;11;2017;59459;494;370
340427322;29;11;2017;59460;402;428
340427322;29;11;2017;59460;219;416
340427322;29;11;2017;59460;293;317
340427322;29;11;2017;59460;407;346
340427322;29;11;2017;59460;316;431
340427322;29;11;2017;59460;384;457
340427322;29;11;2017;59460;608;467
340427322;29;11;2017;59460;635;459
340427322;29;11;2017;59460;637;457
340427322;29;11;2017;59461;662;481
340427322;29;11;2017;59461;636;490
340427322;29;11;2017;59461;589;432
340427322;29;11;2017;59461;551;300
340427322;29;11;2017;59461;557;275
340427322;29;11;2017;59461;542;257
637065933;29;11;2017;59461;540;255
637065933;29;11;2017;59461;526;221
637065933;29;11;2017;59462;524;210
637065933;29;11;2017;59462;520;175
637065933;29;11;2017;59462;623;231
637065933;29;11;2017;59462;979;478
637065933;29;11;2017;59462;973;497
637065933;29;11;2017;59462;964;500
637065933;29;11;2017;59462;953;507
309903643;29;11;2017;59462;952;508
309903643;29;11;2017;59463;931;571
309903643;29;11;2017;59463;909;615
309903643;29;11;2017;59463;877;635
309903643;29;11;2017;59463;854;619
309903643;29;11;2017;59463;853;618
595673845;29;11;2017;59463;852;619
595673845;29;11;2017;59463;851;618
592371872;29;11;2017;59464;850;615
592371872;29;11;2017;59464;836;604
592371872;29;11;2017;59464;737;435
592371872;29;11;2017;59464;727;429
592371872;29;11;2017;59464;679;371
592371872;29;11;2017;59464;649;293
592371872;29;11;2017;59464;630;280
592371872;29;11;2017;59464;605;283
592371872;29;11;2017;59464;603;284
17686062;29;11;2017;59465;603;285
874840101;29;11;2017;59465;603;285
874840101;29;11;2017;59465;628;294
749466496;29;11;2017;59465;635;295
749466496;29;11;2017;59466;605;294
749466496;29;11;2017;59466;596;291
749466496;29;11;2017;59466;678;264
749466496;29;11;2017;59466;771;314
749466496;29;11;2017;59466;724;341
749466496;29;11;2017;59466;723;331
749466496;29;11;2017;59466;737;317
206345139;29;11;2017;59467;643;430
976293972;29;11;2017;59467;647;424
115837960;29;11;2017;59467;658;412
115837960;29;11;2017;59467;709;380
115837960;29;11;2017;59467;710;379
993766327;29;11;2017;59467;712;378
993766327;29;11;2017;59467;707;376
993766327;29;11;2017;59467;704;375
903259148;29;11;2017;59468;703;373
903259148;29;11;2017;59468;700;372
903259148;29;11;2017;59468;698;370
903259148;29;11;2017;59468;706;372
809449996;29;11;2017;59468;710;373
809449996;29;11;2017;59469;721;374
809449996;29;11;2017;59469;712;377
809449996;29;11;2017;59469;710;378
74445872;29;11;2017;59469;738;375
74445872;29;11;2017;59469;714;418
74445872;29;11;2017;59469;521;385
74445872;29;11;2017;59469;533;360
74445872;29;11;2017;59469;469;399
74445872;29;11;2017;59470;313;427
74445872;29;11;2017;59470;316;428
74445872;29;11;2017;59470;311;432
74445872;29;11;2017;59470;257;429
74445872;29;11;2017;59470;248;418
74445872;29;11;2017;59470;307;404
74445872;29;11;2017;59470;371;402
74445872;29;11;2017;59470;293;401
74445872;29;11;2017;59470;216;402
74445872;29;11;2017;59471;190;399
231540497;29;11;2017;59471;189;398
231540497;29;11;2017;59471;186;397
837869043;29;11;2017;59471;187;395
440895618;29;11;2017;59472;189;395
440895618;29;11;2017;59472;120;398
761532246;29;11;2017;59472;195;396
277353615;29;11;2017;59473;194;396
472538355;29;11;2017;59473;193;395
472538355;29;11;2017;59473;190;392
597990243;29;11;2017;59473;189;391
597990243;29;11;2017;59473;189;391
597990243;29;11;2017;59474;109;394
953493296;29;11;2017;59474;238;417
953493296;29;11;2017;59474;494;453
953493296;29;11;2017;59474;562;476
915324898;29;11;2017;59474;594;475
915324898;29;11;2017;59475;606;466
915324898;29;11;2017;59475;613;463
915324898;29;11;2017;59475;635;460
915324898;29;11;2017;59475;648;456
915324898;29;11;2017;59475;650;453
288300308;29;11;2017;59476;597;353
288300308;29;11;2017;59477;843;94
288300308;29;11;2017;59477;844;113
288300308;29;11;2017;59477;846;144
86589906;29;11;2017;59478;868;145
654750053;29;11;2017;59478;877;144
654750053;29;11;2017;59478;306;358
261078601;29;11;2017;59478;232;389
261078601;29;11;2017;59478;247;390
261078601;29;11;2017;59478;436;428
261078601;29;11;2017;59478;941;682
261078601;29;11;2017;59478;962;701
261078601;29;11;2017;59478;956;695
261078601;29;11;2017;59479;944;668
261078601;29;11;2017;59479;931;664
261078601;29;11;2017;59479;922;651
261078601;29;11;2017;59479;974;589
261078601;29;11;2017;59479;1008;582
808542705;29;11;2017;59481;1003;578
808542705;29;11;2017;59481;1002;572
233856895;29;11;2017;59481;1003;571
233856895;29;11;2017;59481;1006;560
233856895;29;11;2017;59481;943;295
233856895;29;11;2017;59481;933;231
784544688;29;11;2017;59481;798;277
784544688;29;11;2017;59481;555;339
784544688;29;11;2017;59481;562;331
248027277;29;11;2017;59483;709;367
248027277;29;11;2017;59483;715;375
248027277;29;11;2017;59483;733;388
248027277;29;11;2017;59483;738;392
192464807;29;11;2017;59483;740;393
192464807;29;11;2017;59483;732;365
192464807;29;11;2017;59483;849;377
297142368;29;11;2017;59483;850;365
297142368;29;11;2017;59484;841;311
297142368;29;11;2017;59484;853;317
297142368;29;11;2017;59484;829;321
297142368;29;11;2017;59484;828;317
297142368;29;11;2017;59484;832;316
920943269;29;11;2017;59485;816;340
920943269;29;11;2017;59485;829;349
920943269;29;11;2017;59485;828;348
920943269;29;11;2017;59485;826;349
920943269;29;11;2017;59485;835;285
920943269;29;11;2017;59485;848;317
920943269;29;11;2017;59485;851;320
920943269;29;11;2017;59485;887;321
920943269;29;11;2017;59486;899;324
165243101;29;11;2017;59486;902;325
165243101;29;11;2017;59486;906;318
165243101;29;11;2017;59486;926;296
165243101;29;11;2017;59486;904;295
165243101;29;11;2017;59486;889;298
165243101;29;11;2017;59486;89;724
165243101;29;11;2017;59486;102;735
165243101;29;11;2017;59487;223;689
165243101;29;11;2017;59487;307;657
165243101;29;11;2017;59487;352;653
165243101;29;11;2017;59487;129;699
165243101;29;11;2017;59487;137;702
165243101;29;11;2017;59487;139;703
441107384;29;11;2017;59488;139;701
441107384;29;11;2017;59488;192;616
441107384;29;11;2017;59488;214;522
441107384;29;11;2017;59488;213;513
441107384;29;11;2017;59488;207;496
441107384;29;11;2017;59489;205;491
723575613;29;11;2017;59489;204;491
723575613;29;11;2017;59489;213;488
723575613;29;11;2017;59489;735;474
723575613;29;11;2017;59489;1111;478
723575613;29;11;2017;59489;821;550
723575613;29;11;2017;59489;783;519
723575613;29;11;2017;59489;695;507
723575613;29;11;2017;59490;674;487
723575613;29;11;2017;59490;671;457
723575613;29;11;2017;59490;649;441
723575613;29;11;2017;59490;646;438
364848871;29;11;2017;59490;645;437
364848871;29;11;2017;59490;645;437
364848871;29;11;2017;59490;1054;447
364848871;29;11;2017;59490;1362;520
364848871;29;11;2017;59490;1215;542
364848871;29;11;2017;59491;1203;507
364848871;29;11;2017;59491;1201;504
364848871;29;11;2017;59491;1133;559
364848871;29;11;2017;59491;1171;554
364848871;29;11;2017;59491;1165;516
364848871;29;11;2017;59491;1225;479
364848871;29;11;2017;59491;1227;475
364848871;29;11;2017;59491;1246;427
364848871;29;11;2017;59491;1260;355
556809921;29;11;2017;59492;1289;245
556809921;29;11;2017;59492;1308;199
912312974;29;11;2017;59492;1347;182
912312974;29;11;2017;59492;1345;166
912312974;29;11;2017;59492;1340;155
912312974;29;11;2017;59492;1354;142
912312974;29;11;2017;59492;1356;145
912312974;29;11;2017;59492;1349;149
34462892;29;11;2017;59493;1349;146
588452657;29;11;2017;59493;1357;147
588452657;29;11;2017;59493;1368;135
748770971;29;11;2017;59493;1354;171
748770971;29;11;2017;59493;1345;189
748770971;29;11;2017;59494;1259;147
748770971;29;11;2017;59494;715;-8
748770971;29;11;2017;59494;698;-2
748770971;29;11;2017;59494;636;26
748770971;29;11;2017;59494;503;83
748770971;29;11;2017;59494;525;73
748770971;29;11;2017;59494;414;33
748770971;29;11;2017;59494;404;32
748770971;29;11;2017;59494;480;53
748770971;29;11;2017;59495;501;56
748770971;29;11;2017;59495;425;58
748770971;29;11;2017;59495;366;51
748770971;29;11;2017;59495;337;58
748770971;29;11;2017;59495;466;44
748770971;29;11;2017;59495;530;45
812056444;29;11;2017;59496;560;47
864395224;29;11;2017;59496;559;47
56277993;29;11;2017;59503;563;45
590769055;29;11;2017;59503;569;44
590769055;29;11;2017;59503;828;-3
590769055;29;11;2017;59503;845;-1
590769055;29;11;2017;59503;861;0
803426149;29;11;2017;59504;862;3
803426149;29;11;2017;59504;857;5
315945546;29;11;2017;59504;856;5
225438367;29;11;2017;59505;855;145
225438367;29;11;2017;59505;1017;512
225438367;29;11;2017;59505;1126;544
225438367;29;11;2017;59505;1124;517
225438367;29;11;2017;59505;1128;463
225438367;29;11;2017;59505;1204;470
225438367;29;11;2017;59505;1185;474
511208569;29;11;2017;59506;1181;475
260383076;29;11;2017;59506;1181;475
260383076;29;11;2017;59506;1173;484
260383076;29;11;2017;59506;1175;485
257081103;29;11;2017;59510;472;163
257081103;29;11;2017;59510;101;24
257081103;29;11;2017;59511;204;110
257081103;29;11;2017;59511;221;104
257081103;29;11;2017;59511;269;109
257081103;29;11;2017;59511;363;148
257081103;29;11;2017;59511;110;23
257081103;29;11;2017;59511;111;24
257081103;29;11;2017;59511;99;51
257081103;29;11;2017;59511;105;56
59791732;29;11;2017;59512;105;48
59791732;29;11;2017;59513;211;106
59791732;29;11;2017;59513;316;117
59791732;29;11;2017;59513;342;130
59791732;29;11;2017;59513;348;128
59791732;29;11;2017;59513;357;116
143773248;29;11;2017;59513;352;115
304091562;29;11;2017;59514;351;115
304091562;29;11;2017;59514;403;127
304091562;29;11;2017;59514;393;128
304091562;29;11;2017;59514;388;130
304091562;29;11;2017;59514;359;105
304091562;29;11;2017;59514;358;88
304091562;29;11;2017;59515;347;85
32570025;29;11;2017;59515;345;84
834083311;29;11;2017;59515;345;84
834083311;29;11;2017;59516;383;108
834083311;29;11;2017;59516;933;430
834083311;29;11;2017;59516;1033;494
834083311;29;11;2017;59516;1114;535
834083311;29;11;2017;59516;1185;562
834083311;29;11;2017;59516;1166;550
834083311;29;11;2017;59516;1141;510
834083311;29;11;2017;59516;1149;416
834083311;29;11;2017;59517;1160;403
834083311;29;11;2017;59517;1168;440
834083311;29;11;2017;59517;1170;441
545167703;29;11;2017;59517;1171;441
740352443;29;11;2017;59517;1162;450
740352443;29;11;2017;59517;1055;455
740352443;29;11;2017;59517;848;491
740352443;29;11;2017;59517;1101;422
740352443;29;11;2017;59517;1076;428
740352443;29;11;2017;59518;1068;430
740352443;29;11;2017;59518;1104;412
740352443;29;11;2017;59518;1108;404
165666633;29;11;2017;59518;1108;403
524471659;29;11;2017;59518;1074;427
524471659;29;11;2017;59518;1028;444
524471659;29;11;2017;59518;1018;408
270344194;29;11;2017;59543;-36;-44
270344194;29;11;2017;59544;-5;-3
270344194;29;11;2017;59544;34;-15
270344194;29;11;2017;59544;109;82
270344194;29;11;2017;59544;177;115
270344194;29;11;2017;59544;122;73
270344194;29;11;2017;59544;107;60
270344194;29;11;2017;59544;74;46
544472178;29;11;2017;59544;75;45
380851891;29;11;2017;59544;75;45
453964999;29;11;2017;59545;104;50
453964999;29;11;2017;59545;309;121
453964999;29;11;2017;59545;302;140
453964999;29;11;2017;59545;375;128
453964999;29;11;2017;59545;372;121
453964999;29;11;2017;59546;344;101
412494628;29;11;2017;59546;343;93
987258721;29;11;2017;59546;343;90
788772009;29;11;2017;59546;344;90
788772009;29;11;2017;59547;354;95
788772009;29;11;2017;59547;355;96
1429105;29;11;2017;59547;356;102
1429105;29;11;2017;59547;320;230
1429105;29;11;2017;59547;282;277
1429105;29;11;2017;59547;316;164
1429105;29;11;2017;59547;331;127
1429105;29;11;2017;59547;337;111
1429105;29;11;2017;59547;345;92
928394279;29;11;2017;59548;346;90
67938267;29;11;2017;59548;347;90
263123006;29;11;2017;59548;357;103
263123006;29;11;2017;59548;358;125
263123006;29;11;2017;59548;356;140
263123006;29;11;2017;59548;345;130
263123006;29;11;2017;59548;346;127
263123006;29;11;2017;59549;347;126
744077948;29;11;2017;59549;349;124
744077948;29;11;2017;59549;349;124
744077948;29;11;2017;59549;350;125
744077948;29;11;2017;59549;370;190
744077948;29;11;2017;59549;358;162
744077948;29;11;2017;59549;356;127
169392138;29;11;2017;59550;355;126
169392138;29;11;2017;59550;354;122
26546179;29;11;2017;59550;353;122
580535945;29;11;2017;59550;520;231
580535945;29;11;2017;59551;819;433
580535945;29;11;2017;59551;991;516
580535945;29;11;2017;59551;1085;555
580535945;29;11;2017;59551;1070;547
580535945;29;11;2017;59551;1066;549
612178681;29;11;2017;59551;1071;522
612178681;29;11;2017;59551;1087;512
912040981;29;11;2017;59552;1114;507
431164323;29;11;2017;59552;1099;511
696160198;29;11;2017;59553;1104;504
696160198;29;11;2017;59553;1109;496
748498978;29;11;2017;59553;1109;495
943683717;29;11;2017;59553;1122;489
943683717;29;11;2017;59553;1138;475
943683717;29;11;2017;59553;1141;468
710330579;29;11;2017;59554;1155;472
710330579;29;11;2017;59554;1159;479
710330579;29;11;2017;59554;942;517
710330579;29;11;2017;59554;881;526
83305989;29;11;2017;59554;925;496
83305989;29;11;2017;59554;952;455
992798808;29;11;2017;59554;951;455
992798808;29;11;2017;59555;950;466
992798808;29;11;2017;59555;893;488
992798808;29;11;2017;59555;898;492
992798808;29;11;2017;59555;797;529
992798808;29;11;2017;59555;619;579
257794685;29;11;2017;59556;1069;528
257794685;29;11;2017;59556;1044;560
202232215;29;11;2017;59556;1043;561
202232215;29;11;2017;59557;1085;580
202232215;29;11;2017;59557;1092;588
202232215;29;11;2017;59557;661;672
202232215;29;11;2017;59557;632;668
56084283;29;11;2017;59557;630;667
56084283;29;11;2017;59574;642;648
56084283;29;11;2017;59574;675;597
56084283;29;11;2017;59574;678;596
56084283;29;11;2017;59574;676;640
56084283;29;11;2017;59575;681;613
56084283;29;11;2017;59575;717;618
56084283;29;11;2017;59575;738;621
265729454;29;11;2017;59576;803;619
265729454;29;11;2017;59576;783;605
265729454;29;11;2017;59576;848;601
265729454;29;11;2017;59576;1179;542
265729454;29;11;2017;59576;1200;530
46546698;29;11;2017;59576;1257;514
46546698;29;11;2017;59577;1360;331
46546698;29;11;2017;59577;1286;300
46546698;29;11;2017;59577;1370;69
46546698;29;11;2017;59577;1365;61
46546698;29;11;2017;59577;1352;81
46546698;29;11;2017;59577;1349;100
46546698;29;11;2017;59577;1351;117
46546698;29;11;2017;59577;1353;125
46546698;29;11;2017;59577;1356;130
78189434;29;11;2017;59578;1357;131
632179200;29;11;2017;59578;1357;131
632179200;29;11;2017;59578;1359;137
632179200;29;11;2017;59578;1208;271
632179200;29;11;2017;59578;834;470
632179200;29;11;2017;59578;320;824
632179200;29;11;2017;59578;-3;790
632179200;29;11;2017;59578;246;759
632179200;29;11;2017;59579;742;433
632179200;29;11;2017;59579;743;386
632179200;29;11;2017;59579;787;438
632179200;29;11;2017;59579;980;495
632179200;29;11;2017;59579;1063;477
632179200;29;11;2017;59579;1065;476
632179200;29;11;2017;59579;1100;473
632179200;29;11;2017;59579;1203;469
538448332;29;11;2017;59580;1176;471
176341332;29;11;2017;59596;1353;474
176341332;29;11;2017;59596;1278;459
176341332;29;11;2017;59597;1292;375
176341332;29;11;2017;59597;1342;426
176341332;29;11;2017;59597;1302;511
176341332;29;11;2017;59597;1372;613
176341332;29;11;2017;59597;1357;629
176341332;29;11;2017;59597;1321;622
176341332;29;11;2017;59597;1347;667
176341332;29;11;2017;59597;1365;685
176341332;29;11;2017;59597;1363;688
176341332;29;11;2017;59598;1316;652
176341332;29;11;2017;59598;1338;607
176341332;29;11;2017;59598;1333;589
176341332;29;11;2017;59598;1320;570
176341332;29;11;2017;59598;1319;568
459099611;29;11;2017;59598;1324;567
598643597;29;11;2017;59599;1315;566
598643597;29;11;2017;59599;1287;559
598643597;29;11;2017;59599;1263;554
598643597;29;11;2017;59599;972;567
598643597;29;11;2017;59599;752;545
598643597;29;11;2017;59599;741;490
598643597;29;11;2017;59599;714;467
598643597;29;11;2017;59599;857;443
598643597;29;11;2017;59600;902;452
598643597;29;11;2017;59600;906;474
846245401;29;11;2017;59600;907;487
846245401;29;11;2017;59600;945;565
846245401;29;11;2017;59600;969;575
592117935;29;11;2017;59600;963;571
362066770;29;11;2017;59601;960;569
362066770;29;11;2017;59601;956;568
289031946;29;11;2017;59601;955;567
289031946;29;11;2017;59603;857;541
289031946;29;11;2017;59603;768;494
289031946;29;11;2017;59603;849;480
289031946;29;11;2017;59603;900;516
289031946;29;11;2017;59603;846;551
289031946;29;11;2017;59603;843;558
139660324;29;11;2017;59603;864;556
139660324;29;11;2017;59604;919;555
139660324;29;11;2017;59604;960;548
261810240;29;11;2017;59607;963;545
261810240;29;11;2017;59607;956;543
261810240;29;11;2017;59607;853;514
261810240;29;11;2017;59607;700;454
123307027;29;11;2017;59607;792;444
123307027;29;11;2017;59608;811;449
123307027;29;11;2017;59608;820;454
499584408;29;11;2017;59608;822;448
409077229;29;11;2017;59608;798;454
409077229;29;11;2017;59608;778;449
409077229;29;11;2017;59608;760;441
409077229;29;11;2017;59609;751;439
175724091;29;11;2017;59609;752;440
175724091;29;11;2017;59609;741;439
175724091;29;11;2017;59609;817;443
175724091;29;11;2017;59609;818;445
175724091;29;11;2017;59610;816;449
632602732;29;11;2017;59610;821;450
632602732;29;11;2017;59610;860;449
632602732;29;11;2017;59610;874;445
632602732;29;11;2017;59610;890;458
632602732;29;11;2017;59610;955;460
632602732;29;11;2017;59610;960;458
632602732;29;11;2017;59610;1020;468
632602732;29;11;2017;59611;983;498
632602732;29;11;2017;59611;850;488
632602732;29;11;2017;59611;819;460
632602732;29;11;2017;59611;737;476
632602732;29;11;2017;59611;752;477
632602732;29;11;2017;59611;813;478
632602732;29;11;2017;59611;816;479
629379042;29;11;2017;59611;817;480
629379042;29;11;2017;59611;829;477
807169711;29;11;2017;59612;981;478
807169711;29;11;2017;59612;1035;482
807169711;29;11;2017;59612;1030;487
807169711;29;11;2017;59612;976;493
807169711;29;11;2017;59612;895;482
807169711;29;11;2017;59613;847;472
807169711;29;11;2017;59613;797;487
807169711;29;11;2017;59613;802;637
807169711;29;11;2017;59613;807;646
807169711;29;11;2017;59613;896;661
807169711;29;11;2017;59613;952;664
